1,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
1,2,313.37,0.86,408.12,122.08,1,1,1.0
1,3,56.73,58.78,117.63000000000002,61.489999999999995,1,1,1.0
1,4,0.0,16.01,20.2,27.62,1,1,1.0
2,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
2,2,313.37,0.86,408.12,122.08,1,1,1.0
2,3,35.35,57.89,117.62,61.489999999999995,1,1,1.0
2,4,0.0,16.01,14.0,26.69,1,1,1.0
3,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
3,2,313.37,0.86,408.12,122.08,1,1,1.0
3,3,21.09,55.22,117.62,61.480000000000004,1,1,1.0
3,4,0.0,16.01,4.2,21.389999999999997,1,1,1.0
4,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
4,2,313.37,0.86,408.12,122.08,1,1,1.0
4,3,4.16,52.54,117.62,61.49,1,1,1.0
5,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
5,2,313.37,0.86,408.12,122.08,1,1,1.0
5,3,0.59,51.65,96.21,51.65,1,1,1.0
6,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
6,2,313.37,0.86,408.12,122.08,1,1,1.0
6,3,0.59,51.65,71.21,43.65,1,1,1.0
7,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
7,2,313.37,0.86,408.12,122.08,1,1,1.0
7,3,0.59,51.65,52.51,40.949999999999996,1,1,1.0
8,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
8,2,313.37,0.86,408.12,122.08,1,1,1.0
8,3,0.59,48.1,37.309999999999995,39.1,1,1,1.0
9,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
9,2,313.37,0.86,408.12,122.08,1,1,1.0
9,3,0.59,48.1,25.71,33.800000000000004,1,1,1.0
10,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
10,2,313.37,0.86,408.12,122.08,1,1,1.0
10,3,0.59,48.1,15.01,26.699999999999996,1,1,1.0
10,5,921.09,190.66,38.319999999999936,82.88000000000002,1,1,1.0
11,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
11,2,313.37,0.86,408.12,122.08,1,1,1.0
11,5,867.6,185.3,91.80999999999995,82.89999999999998,1,1,1.0
12,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
12,2,313.37,0.86,408.12,122.08,1,1,1.0
12,5,816.8,170.2,143.20000000000005,92.69999999999999,1,1,1.0
13,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
13,2,313.37,0.86,408.12,122.08,1,1,1.0
13,5,780.3,151.5,179.70000000000005,111.39999999999998,1,1,1.0
14,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
14,2,313.37,0.86,408.12,122.08,1,1,1.0
14,5,735.7,146.2,224.29999999999995,122.0,1,1,1.0
14,6,0.0,181.75,21.09,41.879999999999995,1,1,1.0
15,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
15,2,313.37,0.86,408.12,122.08,1,1,1.0
15,5,692.89,139.96,267.11,121.99999999999997,1,1,1.0
15,6,0.0,174.6,39.8,70.4,1,1,1.0
16,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
16,2,313.37,0.86,408.12,122.08,1,1,1.0
16,5,656.36,128.38,267.1,122.0,1,1,1.0
16,6,0.0,174.6,57.6,80.20000000000002,1,1,1.0
17,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
17,2,313.37,0.86,408.12,122.08,1,1,1.0
17,5,613.58,121.25,267.11,122.0,1,1,1.0
17,6,0.0,169.25,79.9,105.19999999999999,1,1,1.0
18,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
18,2,313.37,0.86,408.12,122.08,1,1,1.0
18,5,576.16,115.9,267.11,122.0,1,1,1.0
18,6,0.0,168.36,95.0,105.19999999999999,1,1,1.0
19,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
19,2,313.37,0.86,408.12,122.08,1,1,1.0
19,5,546.8,112.3,253.70000000000005,109.60000000000001,1,1,1.0
19,6,0.0,171.93,116.4,122.17000000000002,1,1,1.0
20,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
20,2,313.37,0.86,408.12,122.08,1,1,1.0
20,5,508.48,101.61,253.69999999999993,109.60000000000001,1,1,1.0
20,6,0.0,172.8,136.9,132.89999999999998,1,1,1.0
21,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
21,2,313.37,0.86,408.12,122.08,1,1,1.0
21,5,480.0,98.04,231.39999999999998,106.96,1,1,1.0
21,6,0.0,181.71,170.8,137.39000000000001,1,1,1.0
22,1,81.7,0.0,237.90000000000003,57.0,1,1,1.0
22,2,313.37,0.86,408.12,122.08,1,1,1.0
22,5,450.6,90.91,228.72000000000003,104.28999999999999,1,1,1.0
22,6,1.8,187.95,201.1,149.85000000000002,1,1,1.0
